holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,275.19,0.48,0.00,83,Rain,light rain,2016-11-05 10:00:00,1795
None,276.15,0.00,0.00,94,Fog,fog,2016-11-05 11:00:00,2283
None,279.13,0.00,0.00,70,Clouds,scattered clouds,2016-11-05 12:00:00,2435
None,278.53,0.00,0.00,11,Clear,sky is clear,2016-11-05 13:00:00,2328
None,277.12,0.00,1.61,84,Snow,light snow,2016-11-05 14:00:00,1570
None,278.19,0.00,0.00,9,Clear,sky is clear,2016-11-05 15:00:00,1980
None,273.83,2.66,0.00,63,Rain,moderate rain,2016-11-05 16:00:00,1599
None,274.51,0.00,0.00,20,Clear,sky is clear,2016-11-05 17:00:00,2068
None,274.69,0.00,0.00,17,Clear,sky is clear,2016-11-05 18:00:00,1649
None,275.57,0.00,4.43,72,Snow,light snow,2016-11-05 19:00:00,891
None,268.62,0.00,0.00,1,Clear,sky is clear,2016-11-05 20:00:00,1367
None,269.38,0.00,0.00,1,Clear,sky is clear,2016-11-05 21:00:00,1057
None,273.84,0.00,0.00,7,Clear,sky is clear,2016-11-05 22:00:00,799
None,275.21,0.00,0.00,37,Mist,mist,2016-11-05 23:00:00,949
None,274.03,0.00,0.00,0,Clear,sky is clear,2016-11-06 00:00:00,903
None,269.79,0.00,0.00,3,Clear,sky is clear,2016-11-06 01:00:00,921
None,266.79,0.00,0.00,20,Clear,sky is clear,2016-11-06 02:00:00,982
None,268.37,0.00,0.00,98,Clouds,scattered clouds,2016-11-06 03:00:00,622
None,272.63,0.00,0.00,87,Clouds,broken clouds,2016-11-06 04:00:00,774
None,271.29,0.00,0.00,2,Clear,sky is clear,2016-11-06 05:00:00,1059
None,272.62,0.00,0.00,48,Clouds,scattered clouds,2016-11-06 06:00:00,1341
None,266.99,7.01,0.00,87,Rain,light rain,2016-11-06 07:00:00,1640
None,272.60,0.00,0.00,55,Clouds,scattered clouds,2016-11-06 08:00:00,1465
None,269.87,0.00,0.00,5,Clear,sky is clear,2016-11-06 09:00:00,1462
None,275.43,0.00,0.00,100,Clouds,scattered clouds,2016-11-06 10:00:00,2083
None,274.53,0.00,0.00,20,Clear,sky is clear,2016-11-06 11:00:00,2454
None,275.60,0.00,0.22,85,Snow,light snow,2016-11-06 12:00:00,1872
None,276.63,0.00,0.00,14,Clear,sky is clear,2016-11-06 13:00:00,2498
None,278.07,0.00,0.00,6,Clear,sky is clear,2016-11-06 14:00:00,2226
None,275.41,0.00,0.00,32,Mist,mist,2016-11-06 15:00:00,2288
None,277.81,0.00,0.00,48,Clouds,scattered clouds,2016-11-06 16:00:00,1883
None,273.10,1.09,0.00,95,Rain,light rain,2016-11-06 17:00:00,1467
None,277.86,0.00,0.00,17,Clear,sky is clear,2016-11-06 18:00:00,1675
None,275.87,0.00,0.00,49,Clouds,broken clouds,2016-11-06 19:00:00,1055
None,273.43,0.00,0.00,15,Clear,sky is clear,2016-11-06 20:00:00,1145
None,273.45,0.00,0.00,13,Clear,sky is clear,2016-11-06 21:00:00,1355
None,270.82,0.00,0.00,51,Mist,mist,2016-11-06 22:00:00,661
None,272.61,0.00,2.54,87,Snow,light snow,2016-11-06 23:00:00,444
None,270.42,0.00,0.00,16,Clear,sky is clear,2016-11-07 00:00:00,834
None,270.93,0.00,0.00,10,Clear,sky is clear,2016-11-07 01:00:00,875
None,272.15,0.00,0.00,12,Clear,sky is clear,2016-11-07 02:00:00,1051
None,270.05,0.00,0.00,77,Clouds,scattered clouds,2016-11-07 03:00:00,829
None,265.82,0.00,0.00,14,Clear,sky is clear,2016-11-07 04:00:00,1380
None,269.97,0.00,0.00,96,Clouds,scattered clouds,2016-11-07 05:00:00,1981
None,273.87,0.00,0.00,86,Clouds,scattered clouds,2016-11-07 06:00:00,2715
None,272.24,0.00,0.00,47,Clouds,scattered clouds,2016-11-07 07:00:00,3475
None,272.35,0.00,0.00,17,Clear,sky is clear,2016-11-07 08:00:00,3788
None,272.27,0.00,0.00,14,Clear,sky is clear,2016-11-07 09:00:00,2500
None,272.36,5.57,0.00,79,Rain,light rain,2016-11-07 10:00:00,1998
None,274.31,0.00,0.00,17,Clear,sky is clear,2016-11-07 11:00:00,2646
None,277.48,0.00,0.00,16,Clear,sky is clear,2016-11-07 12:00:00,2898
None,278.60,0.00,0.00,73,Clouds,broken clouds,2016-11-07 13:00:00,3034
None,282.18,0.00,0.00,9,Clear,sky is clear,2016-11-07 14:00:00,3635
None,279.36,0.00,0.00,55,Clouds,scattered clouds,2016-11-07 15:00:00,3832
None,278.20,0.00,0.00,12,Clear,sky is clear,2016-11-07 16:00:00,4344
None,274.85,1.98,0.00,61,Rain,light rain,2016-11-07 17:00:00,3948
None,274.45,0.00,0.00,1,Clear,sky is clear,2016-11-07 18:00:00,3696
None,274.39,0.00,0.00,50,Clouds,scattered clouds,2016-11-07 19:00:00,2499
None,274.12,0.00,0.00,84,Clouds,scattered clouds,2016-11-07 20:00:00,1535
None,273.03,0.00,0.00,40,Mist,mist,2016-11-07 21:00:00,878
None,273.17,0.00,0.00,4,Clear,sky is clear,2016-11-07 22:00:00,1099
None,271.82,0.00,0.00,2,Clear,sky is clear,2016-11-07 23:00:00,1331
None,271.01,0.00,0.00,20,Clear,sky is clear,2016-11-08 00:00:00,726
None,272.36,0.00,0.00,48,Mist,mist,2016-11-08 01:00:00,889
None,266.83,0.00,0.00,16,Clear,sky is clear,2016-11-08 02:00:00,819
None,270.59,0.00,0.00,14,Clear,sky is clear,2016-11-08 03:00:00,1145
None,269.53,0.00,0.00,16,Clear,sky is clear,2016-11-08 04:00:00,1297
None,274.45,0.00,0.00,78,Clouds,scattered clouds,2016-11-08 05:00:00,1367
None,269.25,6.18,0.00,87,Rain,light rain,2016-11-08 06:00:00,2710
None,272.15,0.00,0.00,4,Clear,sky is clear,2016-11-08 07:00:00,3739
None,270.75,0.00,0.00,10,Clear,sky is clear,2016-11-08 08:00:00,3437
None,273.19,0.00,0.00,10,Clear,sky is clear,2016-11-08 09:00:00,2596
None,274.58,0.00,0.00,17,Clear,sky is clear,2016-11-08 10:00:00,2908
None,269.67,0.00,0.00,3,Clear,sky is clear,2016-11-08 11:00:00,2786
None,279.18,0.00,0.00,19,Clear,sky is clear,2016-11-08 12:00:00,3218
None,277.97,2.33,0.00,100,Rain,moderate rain,2016-11-08 13:00:00,2195
None,276.37,0.00,0.00,18,Clear,sky is clear,2016-11-08 14:00:00,3245
None,280.10,0.00,0.00,86,Mist,mist,2016-11-08 15:00:00,3648
None,276.00,0.00,0.00,45,Mist,mist,2016-11-08 16:00:00,4066
None,274.10,0.00,0.00,80,Mist,mist,2016-11-08 17:00:00,4170
None,276.04,0.74,0.00,98,Rain,moderate rain,2016-11-08 18:00:00,3116
None,273.07,0.00,0.00,9,Clear,sky is clear,2016-11-08 19:00:00,2363
None,276.85,0.00,0.00,50,Clouds,broken clouds,2016-11-08 20:00:00,1421
None,274.85,0.00,0.00,70,Clouds,scattered clouds,2016-11-08 21:00:00,1273
None,272.12,0.00,0.00,8,Clear,sky is clear,2016-11-08 22:00:00,493
None,272.35,7.93,0.00,98,Rain,moderate rain,2016-11-08 23:00:00,559
None,269.60,0.00,0.00,19,Clear,sky is clear,2016-11-09 00:00:00,698
None,270.88,0.00,0.00,94,Clouds,scattered clouds,2016-11-09 01:00:00,297
None,266.05,0.00,0.00,1,Clear,sky is clear,2016-11-09 02:00:00,744
None,269.32,0.00,4.16,92,Snow,light snow,2016-11-09 03:00:00,380
None,270.44,0.00,0.00,19,Clear,sky is clear,2016-11-09 04:00:00,1265
None,267.95,0.00,0.00,18,Clear,sky is clear,2016-11-09 05:00:00,1950
None,270.09,0.00,0.00,68,Clouds,broken clouds,2016-11-09 06:00:00,2664
None,268.78,0.00,0.00,89,Clouds,broken clouds,2016-11-09 07:00:00,3606
None,272.66,3.34,0.00,93,Rain,light rain,2016-11-09 08:00:00,3067
None,271.49,4.11,0.00,98,Rain,moderate rain,2016-11-09 09:00:00,2419
None,270.43,0.00,0.00,16,Clear,sky is clear,2016-11-09 10:00:00,2698
None,270.82,0.00,0.00,0,Clear,sky is clear,2016-11-09 11:00:00,2517
None,275.91,0.00,0.00,7,Clear,sky is clear,2016-11-09 12:00:00,3136
None,273.53,0.00,0.00,15,Clear,sky is clear,2016-11-09 13:00:00,3215
None,277.91,0.00,0.00,10,Clear,sky is clear,2016-11-09 14:00:00,3849
None,278.34,0.00,0.00,13,Clear,sky is clear,2016-11-09 15:00:00,3679
None,274.63,0.00,0.00,18,Clear,sky is clear,2016-11-09 16:00:00,4346
None,274.91,0.00,0.00,90,Clouds,scattered clouds,2016-11-09 17:00:00,4475
None,275.65,0.00,0.00,69,Clouds,scattered clouds,2016-11-09 18:00:00,3519
None,278.96,0.00,0.00,6,Clear,sky is clear,2016-11-09 19:00:00,2729
None,275.74,5.26,0.00,69,Rain,light rain,2016-11-09 20:00:00,1782
None,275.83,0.00,0.00,74,Clouds,broken clouds,2016-11-09 21:00:00,1310
None,273.30,0.00,0.00,3,Clear,sky is clear,2016-11-09 22:00:00,1122
None,269.17,0.00,3.10,72,Snow,light snow,2016-11-09 23:00:00,643
None,271.56,0.00,0.00,16,Clear,sky is clear,2016-11-10 00:00:00,791
None,272.62,0.00,0.00,12,Clear,sky is clear,2016-11-10 01:00:00,884
None,271.07,0.00,0.00,58,Clouds,scattered clouds,2016-11-10 02:00:00,782
None,269.45,0.00,0.00,42,Clouds,scattered clouds,2016-11-10 03:00:00,513
None,267.48,0.00,0.00,8,Clear,sky is clear,2016-11-10 04:00:00,1216
None,269.23,0.00,0.00,11,Clear,sky is clear,2016-11-10 05:00:00,2071
None,269.93,0.00,1.03,52,Snow,light snow,2016-11-10 06:00:00,1805
None,270.39,0.00,0.00,77,Clouds,broken clouds,2016-11-10 07:00:00,3801
None,270.89,0.00,0.00,84,Clouds,broken clouds,2016-11-10 08:00:00,3504
None,273.77,0.00,0.00,9,Clear,sky is clear,2016-11-10 09:00:00,2826
None,270.71,0.00,0.00,3,Clear,sky is clear,2016-11-10 10:00:00,2599
None,272.22,0.00,0.00,8,Clear,sky is clear,2016-11-10 11:00:00,2534
None,274.24,0.00,0.00,88,Clouds,scattered clouds,2016-11-10 12:00:00,2771
None,278.88,0.00,4.22,91,Snow,heavy snow,2016-11-10 13:00:00,2457
None,274.21,0.00,0.00,51,Clouds,broken clouds,2016-11-10 14:00:00,3355
None,279.90,3.98,0.00,88,Rain,moderate rain,2016-11-10 15:00:00,4003
None,273.20,3.36,0.00,62,Rain,light rain,2016-11-10 16:00:00,3790
None,274.00,2.39,0.00,78,Rain,light rain,2016-11-10 17:00:00,3740
None,277.77,0.00,0.00,12,Clear,sky is clear,2016-11-10 18:00:00,3462
None,276.45,0.00,0.00,11,Clear,sky is clear,2016-11-10 19:00:00,2570
None,276.30,5.97,0.00,97,Rain,light rain,2016-11-10 20:00:00,1042
None,273.23,0.10,0.00,88,Rain,light rain,2016-11-10 21:00:00,1420
None,271.90,0.00,0.00,13,Clear,sky is clear,2016-11-10 22:00:00,673
None,270.18,4.34,0.00,67,Rain,moderate rain,2016-11-10 23:00:00,532
None,270.15,0.00,0.00,46,Clouds,scattered clouds,2016-11-11 00:00:00,819
None,269.58,0.00,0.00,5,Clear,sky is clear,2016-11-11 01:00:00,758
None,268.19,0.00,0.00,63,Clouds,scattered clouds,2016-11-11 02:00:00,1143
None,267.87,0.00,0.00,82,Clouds,broken clouds,2016-11-11 03:00:00,673
None,272.52,0.00,0.00,55,Clouds,broken clouds,2016-11-11 04:00:00,1372
None,262.88,0.00,0.00,78,Mist,mist,2016-11-11 05:00:00,1743
None,273.75,0.00,0.00,6,Clear,sky is clear,2016-11-11 06:00:00,2908
None,269.99,0.00,0.00,9,Clear,sky is clear,2016-11-11 07:00:00,3566
None,272.83,0.00,0.00,46,Clouds,scattered clouds,2016-11-11 08:00:00,2819
None,273.40,0.00,0.00,98,Clouds,scattered clouds,2016-11-11 09:00:00,2626
None,271.24,0.00,0.00,6,Clear,sky is clear,2016-11-11 10:00:00,2488
None,277.25,0.00,0.00,18,Clear,sky is clear,2016-11-11 11:00:00,2624
None,271.81,0.00,0.00,17,Clear,sky is clear,2016-11-11 12:00:00,2850
None,278.25,4.73,0.00,96,Rain,light rain,2016-11-11 13:00:00,2924
None,279.24,0.00,0.00,49,Clouds,scattered clouds,2016-11-11 14:00:00,3312
None,278.31,0.00,0.00,69,Clouds,broken clouds,2016-11-11 15:00:00,3728
None,276.10,0.00,0.25,73,Snow,light snow,2016-11-11 16:00:00,2848
None,278.69,0.00,3.65,88,Snow,heavy snow,2016-11-11 17:00:00,2969
None,275.74,0.00,0.00,6,Clear,sky is clear,2016-11-11 18:00:00,3560
None,271.56,0.00,0.00,75,Clouds,broken clouds,2016-11-11 19:00:00,2918
None,272.44,3.36,0.00,62,Rain,moderate rain,2016-11-11 20:00:00,1519
None,271.17,0.00,0.00,6,Clear,sky is clear,2016-11-11 21:00:00,1343
None,271.86,0.00,0.00,16,Clear,sky is clear,2016-11-11 22:00:00,986
None,269.69,0.00,0.00,88,Clouds,scattered clouds,2016-11-11 23:00:00,647
None,271.52,5.77,0.00,99,Rain,light rain,2016-11-12 00:00:00,786
None,265.13,0.00,0.00,0,Clear,sky is clear,2016-11-12 01:00:00,918
None,271.56,0.00,0.00,74,Clouds,scattered clouds,2016-11-12 02:00:00,1137
None,269.59,0.00,0.00,3,Clear,sky is clear,2016-11-12 03:00:00,902
None,268.84,0.00,0.00,84,Clouds,scattered clouds,2016-11-12 04:00:00,1013
None,271.53,0.00,0.00,5,Clear,sky is clear,2016-11-12 05:00:00,592
None,274.34,0.00,0.00,75,Clouds,broken clouds,2016-11-12 06:00:00,1142
None,271.74,0.00,0.82,70,Snow,light snow,2016-11-12 07:00:00,946
None,272.86,0.00,0.00,3,Clear,sky is clear,2016-11-12 08:00:00,1180
None,274.13,0.00,0.00,67,Clouds,broken clouds,2016-11-12 09:00:00,1852
None,274.14,4.03,0.00,74,Rain,light rain,2016-11-12 10:00:00,1895
None,274.81,0.00,0.00,3,Clear,sky is clear,2016-11-12 11:00:00,2522
None,275.95,0.00,0.00,71,Clouds,scattered clouds,2016-11-12 12:00:00,2296
None,277.82,0.00,0.00,2,Clear,sky is clear,2016-11-12 13:00:00,2113
None,274.72,0.00,0.00,11,Clear,sky is clear,2016-11-12 14:00:00,2441
None,276.27,0.00,0.00,18,Clear,sky is clear,2016-11-12 15:00:00,2519
None,275.15,0.00,0.00,1,Clear,sky is clear,2016-11-12 16:00:00,1731
None,277.01,0.00,0.00,7,Clear,sky is clear,2016-11-12 17:00:00,1899
None,277.98,0.00,0.00,69,Mist,mist,2016-11-12 18:00:00,1427
None,275.78,0.00,0.00,65,Clouds,scattered clouds,2016-11-12 19:00:00,1371
None,273.97,0.00,0.00,8,Clear,sky is clear,2016-11-12 20:00:00,1030
None,271.54,0.00,0.00,2,Clear,sky is clear,2016-11-12 21:00:00,1086
None,270.91,0.00,0.00,17,Clear,sky is clear,2016-11-12 22:00:00,1184
None,273.56,0.00,0.00,8,Clear,sky is clear,2016-11-12 23:00:00,1091
None,268.03,0.00,0.00,79,Mist,mist,2016-11-13 00:00:00,511
None,270.04,0.00,0.00,12,Clear,sky is clear,2016-11-13 01:00:00,705
None,269.84,6.96,0.00,97,Rain,moderate rain,2016-11-13 02:00:00,1050
None,268.42,0.00,0.00,20,Clear,sky is clear,2016-11-13 03:00:00,708
None,272.51,0.00,0.00,8,Clear,sky is clear,2016-11-13 04:00:00,685
None,266.80,0.00,0.90,89,Snow,heavy snow,2016-11-13 05:00:00,565
None,267.59,0.00,0.00,20,Clear,sky is clear,2016-11-13 06:00:00,710
None,273.57,0.00,0.00,5,Clear,sky is clear,2016-11-13 07:00:00,1162
None,271.91,0.00,0.00,4,Clear,sky is clear,2016-11-13 08:00:00,1521
None,273.66,4.13,0.00,75,Rain,moderate rain,2016-11-13 09:00:00,1801
None,274.96,0.00,4.92,51,Snow,heavy snow,2016-11-13 10:00:00,1832
None,274.88,0.00,0.00,72,Clouds,scattered clouds,2016-11-13 11:00:00,2304
None,279.09,0.00,0.00,70,Clouds,broken clouds,2016-11-13 12:00:00,2501
None,280.00,0.00,3.24,100,Snow,light snow,2016-11-13 13:00:00,1449
None,273.74,0.00,0.00,0,Clear,sky is clear,2016-11-13 14:00:00,2295
None,274.12,0.00,0.00,16,Clear,sky is clear,2016-11-13 15:00:00,2055
None,275.48,0.00,0.00,7,Clear,sky is clear,2016-11-13 16:00:00,2355
None,270.62,0.00,0.00,18,Clear,sky is clear,2016-11-13 17:00:00,1637
None,276.31,3.98,0.00,92,Rain,light rain,2016-11-13 18:00:00,1099
None,273.71,0.00,0.00,15,Clear,sky is clear,2016-11-13 19:00:00,1417
None,274.25,1.03,0.00,72,Rain,light rain,2016-11-13 20:00:00,1193
None,274.21,0.00,2.31,100,Snow,heavy snow,2016-11-13 21:00:00,707
None,271.81,0.00,0.00,72,Clouds,scattered clouds,2016-11-13 22:00:00,698
None,271.85,0.00,0.00,81,Clouds,scattered clouds,2016-11-13 23:00:00,560
None,269.72,0.00,0.00,7,Clear,sky is clear,2016-11-14 00:00:00,1027
None,267.47,0.00,0.00,4,Clear,sky is clear,2016-11-14 01:00:00,1105
None,270.54,0.00,0.00,14,Clear,sky is clear,2016-11-14 02:00:00,1026
None,268.85,0.00,0.00,17,Clear,sky is clear,2016-11-14 03:00:00,553
None,267.19,7.40,0.00,82,Rain,moderate rain,2016-11-14 04:00:00,1184
None,273.27,4.13,0.00,97,Rain,light rain,2016-11-14 05:00:00,1369
None,273.18,0.00,0.00,41,Fog,fog,2016-11-14 06:00:00,2966
None,270.59,0.00,0.00,14,Clear,sky is clear,2016-11-14 07:00:00,3445
None,269.57,4.78,0.00,62,Rain,moderate rain,2016-11-14 08:00:00,3757
None,272.60,0.00,0.00,50,Mist,mist,2016-11-14 09:00:00,2241
None,270.96,0.00,0.00,20,Clear,sky is clear,2016-11-14 10:00:00,2564
None,274.35,0.00,0.00,17,Clear,sky is clear,2016-11-14 11:00:00,2749
None,277.21,0.00,0.00,93,Clouds,scattered clouds,2016-11-14 12:00:00,3230
None,275.24,0.00,0.00,5,Clear,sky is clear,2016-11-14 13:00:00,3110
None,276.14,0.00,0.00,45,Clouds,broken clouds,2016-11-14 14:00:00,3465
None,276.39,0.00,0.00,60,Clouds,broken clouds,2016-11-14 15:00:00,3219
None,274.54,0.00,0.00,93,Clouds,scattered clouds,2016-11-14 16:00:00,4191
None,274.27,0.00,0.00,5,Clear,sky is clear,2016-11-14 17:00:00,4400
None,275.58,0.00,0.00,20,Clear,sky is clear,2016-11-14 18:00:00,3264
None,274.89,0.00,0.00,80,Clouds,scattered clouds,2016-11-14 19:00:00,2709
None,273.30,0.00,0.00,2,Clear,sky is clear,2016-11-14 20:00:00,1810
None,272.31,0.00,0.00,92,Clouds,broken clouds,2016-11-14 21:00:00,729
None,272.44,0.00,0.00,70,Clouds,scattered clouds,2016-11-14 22:00:00,846
None,268.46,6.51,0.00,78,Rain,moderate rain,2016-11-14 23:00:00,792
None,270.17,0.00,0.00,17,Clear,sky is clear,2016-11-15 00:00:00,1169
None,266.47,0.00,0.00,0,Clear,sky is clear,2016-11-15 01:00:00,816
None,268.46,0.00,0.00,70,Fog,fog,2016-11-15 02:00:00,679
None,266.29,0.00,0.00,20,Clear,sky is clear,2016-11-15 03:00:00,916
None,270.44,0.00,0.00,11,Clear,sky is clear,2016-11-15 04:00:00,1410
None,267.52,0.00,0.00,12,Clear,sky is clear,2016-11-15 05:00:00,1287
None,267.84,0.00,0.00,82,Clouds,scattered clouds,2016-11-15 06:00:00,2967
None,271.93,0.00,0.00,2,Clear,sky is clear,2016-11-15 07:00:00,3538
None,270.43,0.00,0.00,92,Clouds,scattered clouds,2016-11-15 08:00:00,2965
None,275.00,0.00,0.00,3,Clear,sky is clear,2016-11-15 09:00:00,2719
None,276.82,0.00,1.64,58,Snow,light snow,2016-11-15 10:00:00,1805
None,273.06,0.00,0.00,91,Clouds,scattered clouds,2016-11-15 11:00:00,3046
None,276.82,0.00,0.00,14,Clear,sky is clear,2016-11-15 12:00:00,2815
None,273.79,0.00,0.00,67,Clouds,scattered clouds,2016-11-15 13:00:00,3513
None,276.36,0.00,0.00,18,Clear,sky is clear,2016-11-15 14:00:00,3784
None,276.62,0.00,0.00,5,Clear,sky is clear,2016-11-15 15:00:00,4216
None,277.64,0.00,0.00,88,Clouds,broken clouds,2016-11-15 16:00:00,4490
None,277.48,0.00,0.00,100,Clouds,scattered clouds,2016-11-15 17:00:00,4577
None,279.13,0.00,0.00,14,Clear,sky is clear,2016-11-15 18:00:00,3580
None,273.97,1.51,0.00,77,Rain,moderate rain,2016-11-15 19:00:00,2289
None,272.74,0.00,0.00,4,Clear,sky is clear,2016-11-15 20:00:00,1884
None,273.59,0.00,0.00,19,Clear,sky is clear,2016-11-15 21:00:00,1131
None,273.63,0.00,0.00,7,Clear,sky is clear,2016-11-15 22:00:00,690
None,272.74,2.49,0.00,89,Rain,light rain,2016-11-15 23:00:00,857
None,272.09,0.00,0.00,87,Clouds,broken clouds,2016-11-16 00:00:00,556
None,270.56,0.00,0.00,84,Clouds,scattered clouds,2016-11-16 01:00:00,875
None,268.97,0.00,0.00,88,Mist,mist,2016-11-16 02:00:00,635
None,268.47,0.00,0.00,17,Clear,sky is clear,2016-11-16 03:00:00,845
None,270.82,0.00,0.00,5,Clear,sky is clear,2016-11-16 04:00:00,1256
None,269.93,0.00,0.00,20,Clear,sky is clear,2016-11-16 05:00:00,1962
None,268.48,0.00,0.00,70,Clouds,scattered clouds,2016-11-16 06:00:00,2879
None,272.62,0.00,0.00,71,Clouds,scattered clouds,2016-11-16 07:00:00,3502
None,268.30,0.00,0.00,5,Clear,sky is clear,2016-11-16 08:00:00,3455
None,273.43,0.00,0.00,56,Clouds,scattered clouds,2016-11-16 09:00:00,2499
None,274.47,0.00,0.00,20,Clear,sky is clear,2016-11-16 10:00:00,2380
None,271.90,0.00,0.00,18,Clear,sky is clear,2016-11-16 11:00:00,2868
None,274.46,0.00,0.00,11,Clear,sky is clear,2016-11-16 12:00:00,2778
None,277.69,0.00,0.00,14,Clear,sky is clear,2016-11-16 13:00:00,3327
None,273.85,4.15,0.00,63,Rain,moderate rain,2016-11-16 14:00:00,3282
None,275.41,0.00,0.48,87,Snow,light snow,2016-11-16 15:00:00,2776
None,277.26,0.00,0.00,59,Clouds,scattered clouds,2016-11-16 16:00:00,4778
None,274.02,0.00,0.00,53,Clouds,scattered clouds,2016-11-16 17:00:00,4119
None,277.84,0.60,0.00,98,Rain,moderate rain,2016-11-16 18:00:00,3249
None,273.06,0.00,0.00,3,Clear,sky is clear,2016-11-16 19:00:00,2681
None,273.72,0.00,0.00,57,Clouds,scattered clouds,2016-11-16 20:00:00,1377
None,271.23,0.00,0.00,8,Clear,sky is clear,2016-11-16 21:00:00,1346
None,271.01,0.00,0.00,76,Clouds,scattered clouds,2016-11-16 22:00:00,1069
None,267.48,0.00,0.00,6,Clear,sky is clear,2016-11-16 23:00:00,1040
None,271.27,0.00,0.00,5,Clear,sky is clear,2016-11-17 00:00:00,291
None,268.64,0.00,0.00,9,Clear,sky is clear,2016-11-17 01:00:00,1201
None,271.54,0.00,0.00,20,Clear,sky is clear,2016-11-17 02:00:00,774
None,269.02,0.00,0.00,57,Clouds,scattered clouds,2016-11-17 03:00:00,1053
None,273.06,0.00,0.00,4,Clear,sky is clear,2016-11-17 04:00:00,1169
None,268.45,0.00,0.00,5,Clear,sky is clear,2016-11-17 05:00:00,1692
None,268.39,0.00,0.00,99,Clouds,scattered clouds,2016-11-17 06:00:00,2749
None,271.42,0.00,0.00,56,Clouds,scattered clouds,2016-11-17 07:00:00,3485
None,269.11,5.54,0.00,83,Rain,light rain,2016-11-17 08:00:00,2839
None,274.59,0.00,0.00,0,Clear,sky is clear,2016-11-17 09:00:00,2521
None,275.84,0.00,0.00,19,Clear,sky is clear,2016-11-17 10:00:00,2535
None,271.86,0.00,0.00,15,Clear,sky is clear,2016-11-17 11:00:00,2835
None,274.53,0.00,0.00,44,Clouds,broken clouds,2016-11-17 12:00:00,3331
None,272.62,0.00,0.00,20,Clear,sky is clear,2016-11-17 13:00:00,3193
None,280.20,0.00,0.00,14,Clear,sky is clear,2016-11-17 14:00:00,3444
None,277.93,0.00,0.00,12,Clear,sky is clear,2016-11-17 15:00:00,3918
None,276.15,0.00,0.00,13,Clear,sky is clear,2016-11-17 16:00:00,4362
None,276.59,4.69,0.00,89,Rain,moderate rain,2016-11-17 17:00:00,4149
None,278.40,0.00,1.11,88,Snow,light snow,2016-11-17 18:00:00,2418
None,274.30,0.00,0.00,67,Clouds,scattered clouds,2016-11-17 19:00:00,3085
None,277.32,0.00,0.00,1,Clear,sky is clear,2016-11-17 20:00:00,1771
None,273.21,0.00,3.19,81,Snow,light snow,2016-11-17 21:00:00,639
None,273.96,0.00,0.00,46,Clouds,scattered clouds,2016-11-17 22:00:00,1004
None,268.36,0.00,0.00,9,Clear,sky is clear,2016-11-17 23:00:00,477
None,271.16,6.35,0.00,87,Rain,moderate rain,2016-11-18 00:00:00,971
None,269.59,0.00,0.00,78,Clouds,scattered clouds,2016-11-18 01:00:00,934
None,267.55,0.00,0.00,8,Clear,sky is clear,2016-11-18 02:00:00,772
None,269.38,0.00,0.00,68,Clouds,scattered clouds,2016-11-18 03:00:00,919
None,267.53,0.00,0.00,45,Clouds,scattered clouds,2016-11-18 04:00:00,1371
None,271.44,0.00,0.00,5,Clear,sky is clear,2016-11-18 05:00:00,1557
None,268.76,0.00,0.00,14,Clear,sky is clear,2016-11-18 06:00:00,2680
None,274.49,0.00,0.00,83,Clouds,scattered clouds,2016-11-18 07:00:00,3405
None,275.19,0.00,0.00,89,Clouds,broken clouds,2016-11-18 08:00:00,3568
None,275.86,0.00,0.00,10,Clear,sky is clear,2016-11-18 09:00:00,2715
None,272.87,0.00,0.00,16,Clear,sky is clear,2016-11-18 10:00:00,2858
